476.1284203	0	0	0	0	0	0	0	0	0	0	0	0.01683	0	0	0	0	0	0	0	0	0	0	0
455.7357232	0	0	0	0	0	0	0	0	0	0	0	0.01258	0	0	0	0	0	0	0	0	0	0	0
420.8048674	0	0	0	0	0	0	0	0	0	0	0	0.00792	0	0	0	0	0	0	0	0	0	0	0
415.9679884	0	0	0	0	0	0	0	0	0	0	0	0.0075	0	0	0	0	0	0	0	0	0	0	0
410.2971692	0	0	0	0	0	0	0	0	0	0	0	0.00706	0	0	0	0	0	0	0	0	0	0	0
387.3285551	0	0	0	0	0	0	0	0	0	0	0	0.005	0	0	0	0	0	0	0	0	0	0	0
387.3285551	0	0	0	0	0	0	0	0	0	0	0	0.005	0	0	0	0	0	0	0	0	0	0	0
381.3540288	0	0	0	0	0	0	0	0	0	0	0	0.00468	0	0	0	0	0	0	0	0	0	0	0
366.8135199	0	0	0	0	0	0	0	0	0	0	0	0.00405	0	0	0	0	0	0	0	0	0	0	0
323.4669623	0	0	0	0	0	0	0	0	0	0	0	0.00251	0	0	0	0	0	0	0	0	0	0	0
274.4782628	0	0	0	0	0	0	0	0	0	0	0	0.00186	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	235.6308111	0	0	0	0	0	0	0	0	0.01996	0	0	0	0	0	0	0	0
0	0	0	0	0	0	234.687734	0	0	0	0	0	0	0	0	0.01937	0	0	0	0	0	0	0	0
0	0	0	0	0	0	224.9908453	0	0	0	0	0	0	0	0	0.01425	0	0	0	0	0	0	0	0
0	0	0	0	0	0	212.6262917	0	0	0	0	0	0	0	0	0.0103	0	0	0	0	0	0	0	0
0	0	0	0	0	0	212.5856625	0	0	0	0	0	0	0	0	0.00947	0	0	0	0	0	0	0	0
0	0	0	0	0	0	206.9817047	0	0	0	0	0	0	0	0	0.00798	0	0	0	0	0	0	0	0
0	0	0	0	0	0	198.9075583	0	0	0	0	0	0	0	0	0.0065	0	0	0	0	0	0	0	0
0	0	0	0	0	0	184.6538008	0	0	0	0	0	0	0	0	0.00502	0	0	0	0	0	0	0	0
0	0	0	0	0	0	183.8432153	0	0	0	0	0	0	0	0	0.00497	0	0	0	0	0	0	0	0
0	0	0	0	0	0	181.2095345	0	0	0	0	0	0	0	0	0.00401	0	0	0	0	0	0	0	0
0	0	0	0	0	0	162.9128056	0	0	0	0	0	0	0	0	0.0031	0	0	0	0	0	0	0	0
0	0	0	0	0	0	145.1048319	0	0	0	0	0	0	0	0	0.00258	0	0	0	0	0	0	0	0
247.2726307	0	0	0	0	0	171.6535678	0	0	0	0	0	0.00334	0	0	0.0066	0	0	0	0	0	0	0	0
247.2726307	0	0	0	0	0	171.6535678	0	0	0	0	0	0.00334	0	0	0.0066	0	0	0	0	0	0	0	0
247.2726307	0	0	0	0	0	171.6535678	0	0	0	0	0	0.00334	0	0	0.0066	0	0	0	0	0	0	0	0
214.8594816	0	0	0	0	0	157.0271126	0	0	0	0	0	0.00221	0	0	0.00452	0	0	0	0	0	0	0	0
214.8594816	0	0	0	0	0	157.0271126	0	0	0	0	0	0.00221	0	0	0.00452	0	0	0	0	0	0	0	0
158.9570024	0	0	0	0	0	111.5270382	0	0	0	0	0	0.00106	0	0	0.002	0	0	0	0	0	0	0	0
158.9570024	0	0	0	0	0	111.5270382	0	0	0	0	0	0.00106	0	0	0.002	0	0	0	0	0	0	0	0
331.5496572	0	0	0	0	0	113.7886594	0	0	0	0	0	0.00425	0	0	0.00414	0	0	0	0	0	0	0	0
331.5496572	0	0	0	0	0	113.7886594	0	0	0	0	0	0.00425	0	0	0.00414	0	0	0	0	0	0	0	0
297.680457	0	0	0	0	0	104.7938185	0	0	0	0	0	0.00298	0	0	0.00293	0	0	0	0	0	0	0	0
297.680457	0	0	0	0	0	104.7938185	0	0	0	0	0	0.00298	0	0	0.00293	0	0	0	0	0	0	0	0
281.2757073	0	0	0	0	0	97.6042817	0	0	0	0	0	0.00225	0	0	0.00214	0	0	0	0	0	0	0	0
281.2757073	0	0	0	0	0	97.6042817	0	0	0	0	0	0.00225	0	0	0.00214	0	0	0	0	0	0	0	0
281.2757073	0	0	0	0	0	97.6042817	0	0	0	0	0	0.00225	0	0	0.00214	0	0	0	0	0	0	0	0
267.9695618	0	0	0	0	0	95.90122128	0	0	0	0	0	0.00202	0	0	0.00197	0	0	0	0	0	0	0	0
267.9695618	0	0	0	0	0	95.90122128	0	0	0	0	0	0.00202	0	0	0.00197	0	0	0	0	0	0	0	0
224.4216251	0	0	0	0	0	84.47120233	0	0	0	0	0	0.00151	0	0	0.00153	0	0	0	0	0	0	0	0
224.4216251	0	0	0	0	0	84.47120233	0	0	0	0	0	0.00151	0	0	0.00153	0	0	0	0	0	0	0	0
224.4216251	0	0	0	0	0	84.47120233	0	0	0	0	0	0.00151	0	0	0.00153	0	0	0	0	0	0	0	0
172.4394805	0	0	0	0	0	111.5501054	0	0	0	0	0	0.00116	0	0	0.00202	0	0	0	0	0	0	0	0
353.8911666	0	0	0	0	0	205.8525353	0	0	0	0	0	0.0034	0	0	0.00693	0	0	0	0	0	90	0	0
353.8911666	0	0	0	0	0	205.8525353	0	0	0	0	0	0.0034	0	0	0.00693	0	0	0	0	0	90	0	0
315.8284707	0	0	0	0	0	192.8042947	0	0	0	0	0	0.0022	0	0	0.00435	0	0	0	0	0	90	0	0
315.8284707	0	0	0	0	0	192.8042947	0	0	0	0	0	0.0022	0	0	0.00435	0	0	0	0	0	90	0	0
228.4040309	0	0	0	0	0	161.4745267	0	0	0	0	0	0.00105	0	0	0.00206	0	0	0	0	0	90	0	0
228.4040309	0	0	0	0	0	161.4745267	0	0	0	0	0	0.00105	0	0	0.00206	0	0	0	0	0	90	0	0
228.4040309	0	0	0	0	0	161.4745267	0	0	0	0	0	0.00105	0	0	0.00206	0	0	0	0	0	90	0	0
228.4040309	0	0	0	0	0	161.4745267	0	0	0	0	0	0.00105	0	0	0.00206	0	0	0	0	0	90	0	0
381.8608909	0	0	0	0	0	178.0019987	0	0	0	0	0	0.00427	0	0	0.00414	0	0	0	0	0	90	0	0
381.8608909	0	0	0	0	0	178.0019987	0	0	0	0	0	0.00427	0	0	0.00414	0	0	0	0	0	90	0	0
350.2509474	0	0	0	0	0	173.6897851	0	0	0	0	0	0.00301	0	0	0.00304	0	0	0	0	0	90	0	0
350.2509474	0	0	0	0	0	173.6897851	0	0	0	0	0	0.00301	0	0	0.00304	0	0	0	0	0	90	0	0
350.2509474	0	0	0	0	0	173.6897851	0	0	0	0	0	0.00301	0	0	0.00304	0	0	0	0	0	90	0	0
326.1572419	0	0	0	0	0	162.8541401	0	0	0	0	0	0.00239	0	0	0.00219	0	0	0	0	0	90	0	0
329.9326132	0	0	0	0	0	161.3774951	0	0	0	0	0	0.00244	0	0	0.00227	0	0	0	0	0	90	0	0
329.9326132	0	0	0	0	0	161.3774951	0	0	0	0	0	0.00244	0	0	0.00227	0	0	0	0	0	90	0	0
309.3905342	0	0	0	0	0	158.4656282	0	0	0	0	0	0.00201	0	0	0.00209	0	0	0	0	0	90	0	0
309.3905342	0	0	0	0	0	158.4656282	0	0	0	0	0	0.00201	0	0	0.00209	0	0	0	0	0	90	0	0
275.1721335	0	0	0	0	0	136.2900343	0	0	0	0	0	0.00152	0	0	0.00152	0	0	0	0	0	90	0	0
275.1721335	0	0	0	0	0	136.2900343	0	0	0	0	0	0.00152	0	0	0.00152	0	0	0	0	0	90	0	0
275.1721335	0	0	0	0	0	136.2900343	0	0	0	0	0	0.00152	0	0	0.00152	0	0	0	0	0	90	0	0
372.8656118	0	0	0	0	0	155.4432949	0	0	0	0	0	0.0036	0	0	0.00246	0	0	0	0	0	90	0	0
372.8656118	0	0	0	0	0	155.4432949	0	0	0	0	0	0.0036	0	0	0.00246	0	0	0	0	0	90	0	0
304.1883129	0	0	0	0	0	197.8115766	0	0	0	0	0	0.0018	0	0	0.00548	0	0	0	0	0	90	0	0
304.1883129	0	0	0	0	0	197.8115766	0	0	0	0	0	0.0018	0	0	0.00548	0	0	0	0	0	90	0	0
304.1883129	0	0	0	0	0	197.8115766	0	0	0	0	0	0.0018	0	0	0.00548	0	0	0	0	0	90	0	0
304.1883129	0	0	0	0	0	197.8115766	0	0	0	0	0	0.0018	0	0	0.00548	0	0	0	0	0	90	0	0
